Area,Pincode,Date,Actual_Waste_kg
Kengeri,560063,2025-02-18,37548
Kengeri,560063,2025-02-19,38291
Kengeri,560063,2025-02-20,38510
Kengeri,560063,2025-02-21,36960
Kengeri,560063,2025-02-22,39723
Kengeri,560063,2025-02-23,34300
Kengeri,560063,2025-02-24,35879
Kengeri,560063,2025-02-25,36661
Kengeri,560063,2025-02-26,35905
Kengeri,560063,2025-02-27,35995
Kengeri,560063,2025-02-28,35524
Kengeri,560063,2025-03-01,35069
Kengeri,560063,2025-03-02,37346
Kengeri,560063,2025-03-03,37932
Kengeri,560063,2025-03-04,34826
Kengeri,560063,2025-03-05,38480
Kengeri,560063,2025-03-06,39084
Kengeri,560063,2025-03-07,38250
Kengeri,560063,2025-03-08,37256
Kengeri,560063,2025-03-09,37543
Kengeri,560063,2025-03-10,39240
Kengeri,560063,2025-03-11,36258
Kengeri,560063,2025-03-12,37866
Kengeri,560063,2025-03-13,34646
Kengeri,560063,2025-03-14,36973
Kengeri,560063,2025-03-15,35721
Kengeri,560063,2025-03-16,37337
Kengeri,560063,2025-03-17,39820
Kengeri,560063,2025-03-18,35939
Kengeri,560063,2025-03-19,34549
Kengeri,560063,2025-03-20,39517
Kengeri,560063,2025-03-21,37212
Kengeri,560063,2025-03-22,37220
Kengeri,560063,2025-03-23,38985
Kengeri,560063,2025-03-24,38717
Kengeri,560063,2025-03-25,37315
Kengeri,560063,2025-03-26,38268
Kengeri,560063,2025-03-27,37416
Kengeri,560063,2025-03-28,35765
Kengeri,560063,2025-03-29,34342
Kengeri,560063,2025-03-30,34788
Kengeri,560063,2025-03-31,34314
Kengeri,560063,2025-04-01,39534
Kengeri,560063,2025-04-02,37000
Kengeri,560063,2025-04-03,38409
Kengeri,560063,2025-04-04,38788
Kengeri,560063,2025-04-05,38620
Kengeri,560063,2025-04-06,38489
Kengeri,560063,2025-04-07,35771
Kengeri,560063,2025-04-08,37499
Kengeri,560063,2025-04-09,37260
Kengeri,560063,2025-04-10,34682
Kengeri,560063,2025-04-11,38479
Kengeri,560063,2025-04-12,36048
Kengeri,560063,2025-04-13,34111
Kengeri,560063,2025-04-14,38987
Kengeri,560063,2025-04-15,34152
Kengeri,560063,2025-04-16,38587
Kengeri,560063,2025-04-17,38216
Kengeri,560063,2025-04-18,34581
Kengeri,560063,2025-04-19,39046
Kengeri,560063,2025-04-20,38555
Kengeri,560063,2025-04-21,35609
Kengeri,560063,2025-04-22,38451
Kengeri,560063,2025-04-23,35058
Kengeri,560063,2025-04-24,38001
Kengeri,560063,2025-04-25,37694
Kengeri,560063,2025-04-26,34864
Kengeri,560063,2025-04-27,35712
Kengeri,560063,2025-04-28,37489
Kengeri,560063,2025-04-29,39140
Kengeri,560063,2025-04-30,34851
Kengeri,560063,2025-05-01,37970
Kengeri,560063,2025-05-02,34344
Kengeri,560063,2025-05-03,34904
Kengeri,560063,2025-05-04,39680
Kengeri,560063,2025-05-05,35419
Kengeri,560063,2025-05-06,35263
Kengeri,560063,2025-05-07,39099
Kengeri,560063,2025-05-08,39775
Kengeri,560063,2025-05-09,39287
Kengeri,560063,2025-05-10,37870
Kengeri,560063,2025-05-11,37951
Kengeri,560063,2025-05-12,34500
Kengeri,560063,2025-05-13,37481
Kengeri,560063,2025-05-14,37236
Kengeri,560063,2025-05-15,37775
Kengeri,560063,2025-05-16,38606
Kengeri,560063,2025-05-17,36600
Kengeri,560063,2025-05-18,38749
Kengeri,560063,2025-05-19,37460
Kengeri,560063,2025-05-20,39286
Kengeri,560063,2025-05-21,37506
Kengeri,560063,2025-05-22,39663
Kengeri,560063,2025-05-23,38342
Kengeri,560063,2025-05-24,38622
Kengeri,560063,2025-05-25,34238
Kengeri,560063,2025-05-26,38164
Kengeri,560063,2025-05-27,35143
Kengeri,560063,2025-05-28,34700
Kengeri,560063,2025-05-29,37298
Kengeri,560063,2025-05-30,34840
Kengeri,560063,2025-05-31,37320
Kengeri,560063,2025-06-01,37996
Kengeri,560063,2025-06-02,35084
Kengeri,560063,2025-06-03,36133
Kengeri,560063,2025-06-04,39438
Kengeri,560063,2025-06-05,36406
Kengeri,560063,2025-06-06,36219
Kengeri,560063,2025-06-07,39518
Kengeri,560063,2025-06-08,35741
Kengeri,560063,2025-06-09,36537
Kengeri,560063,2025-06-10,38389
Kengeri,560063,2025-06-11,35334
Kengeri,560063,2025-06-12,35131
Kengeri,560063,2025-06-13,34098
Kengeri,560063,2025-06-14,35507
Kengeri,560063,2025-06-15,37272
Kengeri,560063,2025-06-16,35197
Kengeri,560063,2025-06-17,38215
Kengeri,560063,2025-06-18,35968
Kengeri,560063,2025-06-19,37961
Kengeri,560063,2025-06-20,38502
Kengeri,560063,2025-06-21,35005
Kengeri,560063,2025-06-22,37516
Kengeri,560063,2025-06-23,38190
Kengeri,560063,2025-06-24,35437
Kengeri,560063,2025-06-25,37169
Kengeri,560063,2025-06-26,37634
Kengeri,560063,2025-06-27,36316
Kengeri,560063,2025-06-28,39299
Kengeri,560063,2025-06-29,39863
Kengeri,560063,2025-06-30,37394
Kengeri,560063,2025-07-01,39993
Kengeri,560063,2025-07-02,35060
Kengeri,560063,2025-07-03,38614
Kengeri,560063,2025-07-04,38434
Kengeri,560063,2025-07-05,37471
Kengeri,560063,2025-07-06,37153
Kengeri,560063,2025-07-07,34260
Kengeri,560063,2025-07-08,34365
Kengeri,560063,2025-07-09,35159
Kengeri,560063,2025-07-10,39818
Kengeri,560063,2025-07-11,34401
Kengeri,560063,2025-07-12,37187
Kengeri,560063,2025-07-13,35619
Kengeri,560063,2025-07-14,35513
Kengeri,560063,2025-07-15,37816
Kengeri,560063,2025-07-16,36200
Kengeri,560063,2025-07-17,34081
Kengeri,560063,2025-07-18,37424
Kengeri,560063,2025-07-19,39774
Kengeri,560063,2025-07-20,36745
Kengeri,560063,2025-07-21,38443
Kengeri,560063,2025-07-22,35846
Kengeri,560063,2025-07-23,40044
Kengeri,560063,2025-07-24,37679
Kengeri,560063,2025-07-25,38603
Kengeri,560063,2025-07-26,35646
Kengeri,560063,2025-07-27,38676
Kengeri,560063,2025-07-28,39461
Kengeri,560063,2025-07-29,34400
Kengeri,560063,2025-07-30,38541
Kengeri,560063,2025-07-31,39706
Kengeri,560063,2025-08-01,35547
Kengeri,560063,2025-08-02,35598
Kengeri,560063,2025-08-03,37237
Kengeri,560063,2025-08-04,37605
Kengeri,560063,2025-08-05,37389
Kengeri,560063,2025-08-06,37985
Kengeri,560063,2025-08-07,38015
Kengeri,560063,2025-08-08,37810
Kengeri,560063,2025-08-09,39478
Kengeri,560063,2025-08-10,36419
Kengeri,560063,2025-08-11,38874
Kengeri,560063,2025-08-12,36505
Kengeri,560063,2025-08-13,39898
Kengeri,560063,2025-08-14,37268
Kengeri,560063,2025-08-15,39792
Kengeri,560063,2025-08-16,39761
Kengeri,560063,2025-08-17,39630
Kengeri,560063,2025-08-18,38301
Kengeri,560063,2025-08-19,39920
Kengeri,560063,2025-08-20,38995
Kengeri,560063,2025-08-21,39836
Kengeri,560063,2025-08-22,39474
Kengeri,560063,2025-08-23,36158
Kengeri,560063,2025-08-24,36672
Kengeri,560063,2025-08-25,35441
Kengeri,560063,2025-08-26,39528
Kengeri,560063,2025-08-27,37714
Kengeri,560063,2025-08-28,35674
Kengeri,560063,2025-08-29,38931
Kengeri,560063,2025-08-30,35826
Kengeri,560063,2025-08-31,34963
Kengeri,560063,2025-09-01,39326
Kengeri,560063,2025-09-02,35113
Kengeri,560063,2025-09-03,39935
Kengeri,560063,2025-09-04,36113
Kengeri,560063,2025-09-05,38715
Kengeri,560063,2025-09-06,37388
Kengeri,560063,2025-09-07,35732
Kengeri,560063,2025-09-08,38629
Kengeri,560063,2025-09-09,36956
Kengeri,560063,2025-09-10,38157
Kengeri,560063,2025-09-11,35359
Kengeri,560063,2025-09-12,34355
Kengeri,560063,2025-09-13,37592
Kengeri,560063,2025-09-14,36543
Kengeri,560063,2025-09-15,39379
Kengeri,560063,2025-09-16,34575
Kengeri,560063,2025-09-17,39324
Kengeri,560063,2025-09-18,35905
Kengeri,560063,2025-09-19,39535
Kengeri,560063,2025-09-20,34300
Kengeri,560063,2025-09-21,38310
Kengeri,560063,2025-09-22,39088
Kengeri,560063,2025-09-23,35299
Kengeri,560063,2025-09-24,35716
Kengeri,560063,2025-09-25,38388
Kengeri,560063,2025-09-26,39643
Kengeri,560063,2025-09-27,36327
Kengeri,560063,2025-09-28,37745
Kengeri,560063,2025-09-29,37082
Kengeri,560063,2025-09-30,38545
Kengeri,560063,2025-10-01,35934
Kengeri,560063,2025-10-02,37239
Kengeri,560063,2025-10-03,36956
Kengeri,560063,2025-10-04,36873
Kengeri,560063,2025-10-05,35395
Kengeri,560063,2025-10-06,34097
Kengeri,560063,2025-10-07,39203
Kengeri,560063,2025-10-08,38053
Kengeri,560063,2025-10-09,38006
Kengeri,560063,2025-10-10,37923
Kengeri,560063,2025-10-11,39748
Kengeri,560063,2025-10-12,39271
Kengeri,560063,2025-10-13,34852
Kengeri,560063,2025-10-14,35789
Kengeri,560063,2025-10-15,37384
Kengeri,560063,2025-10-16,38911
Kengeri,560063,2025-10-17,39650
Kengeri,560063,2025-10-18,39103
Kengeri,560063,2025-10-19,37244
Kengeri,560063,2025-10-20,38508
Kengeri,560063,2025-10-21,37525
Kengeri,560063,2025-10-22,37118
Kengeri,560063,2025-10-23,36403
Kengeri,560063,2025-10-24,37719
Kengeri,560063,2025-10-25,37904
Kengeri,560063,2025-10-26,38311
Kengeri,560063,2025-10-27,36787
Kengeri,560063,2025-10-28,34940
Kengeri,560063,2025-10-29,34179
Kengeri,560063,2025-10-30,37143
Kengeri,560063,2025-10-31,38592
Kengeri,560063,2025-11-01,34876
Kengeri,560063,2025-11-02,38673
Kengeri,560063,2025-11-03,35824
Kengeri,560063,2025-11-04,34992
Kengeri,560063,2025-11-05,35307
Kengeri,560063,2025-11-06,35749
Kengeri,560063,2025-11-07,38311
Kengeri,560063,2025-11-08,38015
Kengeri,560063,2025-11-09,35201
Kengeri,560063,2025-11-10,36149
Kengeri,560063,2025-11-11,36622
Kengeri,560063,2025-11-12,39316
Kengeri,560063,2025-11-13,37752
Kengeri,560063,2025-11-14,35463
Kengeri,560063,2025-11-15,36765
Kengeri,560063,2025-11-16,34591
Kengeri,560063,2025-11-17,36086
Kengeri,560063,2025-11-18,34286
Kengeri,560063,2025-11-19,37856
Kengeri,560063,2025-11-20,39398
Kengeri,560063,2025-11-21,35424
Kengeri,560063,2025-11-22,39567
Kengeri,560063,2025-11-23,39830
Kengeri,560063,2025-11-24,39053
Kengeri,560063,2025-11-25,34339
Kengeri,560063,2025-11-26,36617
Kengeri,560063,2025-11-27,34260
Kengeri,560063,2025-11-28,39488
Kengeri,560063,2025-11-29,35206
Kengeri,560063,2025-11-30,35324
Kengeri,560063,2025-12-01,35538
Kengeri,560063,2025-12-02,38631
Kengeri,560063,2025-12-03,37843
Kengeri,560063,2025-12-04,35811
Kengeri,560063,2025-12-05,39411
Kengeri,560063,2025-12-06,34225
Kengeri,560063,2025-12-07,34195
Kengeri,560063,2025-12-08,38280
Kengeri,560063,2025-12-09,36606
Kengeri,560063,2025-12-10,38332
Kengeri,560063,2025-12-11,39974
Kengeri,560063,2025-12-12,39799
Kengeri,560063,2025-12-13,38382
Kengeri,560063,2025-12-14,34849
Kengeri,560063,2025-12-15,34573
Kengeri,560063,2025-12-16,37671
Kengeri,560063,2025-12-17,39735
Kengeri,560063,2025-12-18,35357
Kengeri,560063,2025-12-19,35319
Kengeri,560063,2025-12-20,35487
Kengeri,560063,2025-12-21,38544
Kengeri,560063,2025-12-22,34550
Kengeri,560063,2025-12-23,34295
Kengeri,560063,2025-12-24,38564
Kengeri,560063,2025-12-25,39161
Kengeri,560063,2025-12-26,38456
Kengeri,560063,2025-12-27,37213
Kengeri,560063,2025-12-28,34958
Kengeri,560063,2025-12-29,37287
Kengeri,560063,2025-12-30,38634
Kengeri,560063,2025-12-31,39791
JP Nagar,560042,2025-01-01,63532
JP Nagar,560042,2025-01-02,60721
JP Nagar,560042,2025-01-03,65168
JP Nagar,560042,2025-01-04,61663
JP Nagar,560042,2025-01-05,63794
JP Nagar,560042,2025-01-06,64392
JP Nagar,560042,2025-01-07,61655
JP Nagar,560042,2025-01-08,64046
JP Nagar,560042,2025-01-09,64859
JP Nagar,560042,2025-01-10,65358
JP Nagar,560042,2025-01-11,62954
JP Nagar,560042,2025-01-12,63882
JP Nagar,560042,2025-01-13,65373
JP Nagar,560042,2025-01-14,63202
JP Nagar,560042,2025-01-15,63079
JP Nagar,560042,2025-01-16,62099
JP Nagar,560042,2025-01-17,62503
JP Nagar,560042,2025-01-18,62805
JP Nagar,560042,2025-01-19,62194
JP Nagar,560042,2025-01-20,63075
JP Nagar,560042,2025-01-21,62761
JP Nagar,560042,2025-01-22,63862
JP Nagar,560042,2025-01-23,60569
JP Nagar,560042,2025-01-24,61777
JP Nagar,560042,2025-01-25,61008
JP Nagar,560042,2025-01-26,65637
JP Nagar,560042,2025-01-27,63037
JP Nagar,560042,2025-01-28,64776
JP Nagar,560042,2025-01-29,65357
JP Nagar,560042,2025-01-30,63839
JP Nagar,560042,2025-01-31,64397
JP Nagar,560042,2025-02-01,64288
JP Nagar,560042,2025-02-02,62884
JP Nagar,560042,2025-02-03,65218
JP Nagar,560042,2025-02-04,64861
JP Nagar,560042,2025-02-05,65103
JP Nagar,560042,2025-02-06,62140
JP Nagar,560042,2025-02-07,63963
JP Nagar,560042,2025-02-08,66033
JP Nagar,560042,2025-02-09,63228
JP Nagar,560042,2025-02-10,63583
JP Nagar,560042,2025-02-11,62992
JP Nagar,560042,2025-02-12,63712
JP Nagar,560042,2025-02-13,65536
JP Nagar,560042,2025-02-14,62142
JP Nagar,560042,2025-02-15,61374
JP Nagar,560042,2025-02-16,60909
JP Nagar,560042,2025-02-17,64597
JP Nagar,560042,2025-02-18,65224
JP Nagar,560042,2025-02-19,63571
JP Nagar,560042,2025-02-20,61858
JP Nagar,560042,2025-02-21,63197
JP Nagar,560042,2025-02-22,65400
JP Nagar,560042,2025-02-23,60808
JP Nagar,560042,2025-02-24,62681
JP Nagar,560042,2025-02-25,65260
JP Nagar,560042,2025-02-26,62998
JP Nagar,560042,2025-02-27,60145
JP Nagar,560042,2025-02-28,65697
JP Nagar,560042,2025-03-01,60688
JP Nagar,560042,2025-03-02,61887
JP Nagar,560042,2025-03-03,60304
JP Nagar,560042,2025-03-04,62189
JP Nagar,560042,2025-03-05,61299
JP Nagar,560042,2025-03-06,64419
JP Nagar,560042,2025-03-07,64380
JP Nagar,560042,2025-03-08,61658
JP Nagar,560042,2025-03-09,63310
JP Nagar,560042,2025-03-10,65601
JP Nagar,560042,2025-03-11,60870
JP Nagar,560042,2025-03-12,63536
JP Nagar,560042,2025-03-13,65451
JP Nagar,560042,2025-03-14,62272
JP Nagar,560042,2025-03-15,62290
JP Nagar,560042,2025-03-16,60154
JP Nagar,560042,2025-03-17,60852
JP Nagar,560042,2025-03-18,61331
JP Nagar,560042,2025-03-19,64387
JP Nagar,560042,2025-03-20,61948
JP Nagar,560042,2025-03-21,64347
JP Nagar,560042,2025-03-22,61372
JP Nagar,560042,2025-03-23,60684
JP Nagar,560042,2025-03-24,61200
JP Nagar,560042,2025-03-25,61857
JP Nagar,560042,2025-03-26,65981
JP Nagar,560042,2025-03-27,65057
JP Nagar,560042,2025-03-28,63046
JP Nagar,560042,2025-03-29,65402
JP Nagar,560042,2025-03-30,63951
JP Nagar,560042,2025-03-31,64614
JP Nagar,560042,2025-04-01,60314
JP Nagar,560042,2025-04-02,61113
JP Nagar,560042,2025-04-03,62877
JP Nagar,560042,2025-04-04,64562
JP Nagar,560042,2025-04-05,66057
JP Nagar,560042,2025-04-06,62738
JP Nagar,560042,2025-04-07,63957
JP Nagar,560042,2025-04-08,61384
JP Nagar,560042,2025-04-09,65223
JP Nagar,560042,2025-04-10,63253
JP Nagar,560042,2025-04-11,60716
JP Nagar,560042,2025-04-12,63389
JP Nagar,560042,2025-04-13,65302
JP Nagar,560042,2025-04-14,62222
JP Nagar,560042,2025-04-15,65632
JP Nagar,560042,2025-04-16,65533
JP Nagar,560042,2025-04-17,65443
JP Nagar,560042,2025-04-18,61619
JP Nagar,560042,2025-04-19,63067
JP Nagar,560042,2025-04-20,65665
JP Nagar,560042,2025-04-21,64990
JP Nagar,560042,2025-04-22,63167
JP Nagar,560042,2025-04-23,64648
JP Nagar,560042,2025-04-24,60103
JP Nagar,560042,2025-04-25,60563
JP Nagar,560042,2025-04-26,60936
JP Nagar,560042,2025-04-27,63685
JP Nagar,560042,2025-04-28,63824
JP Nagar,560042,2025-04-29,62631
JP Nagar,560042,2025-04-30,61544
JP Nagar,560042,2025-05-01,61294
JP Nagar,560042,2025-05-02,62934
JP Nagar,560042,2025-05-03,65383
JP Nagar,560042,2025-05-04,65962
JP Nagar,560042,2025-05-05,63419
JP Nagar,560042,2025-05-06,64834
JP Nagar,560042,2025-05-07,64929
JP Nagar,560042,2025-05-08,62534
JP Nagar,560042,2025-05-09,61162
JP Nagar,560042,2025-05-10,61937
JP Nagar,560042,2025-05-11,65605
JP Nagar,560042,2025-05-12,62232
JP Nagar,560042,2025-05-13,61306
JP Nagar,560042,2025-05-14,65451
JP Nagar,560042,2025-05-15,62961
JP Nagar,560042,2025-05-16,65475
JP Nagar,560042,2025-05-17,66037
JP Nagar,560042,2025-05-18,62491
JP Nagar,560042,2025-05-19,63327
JP Nagar,560042,2025-05-20,64996
JP Nagar,560042,2025-05-21,64600
JP Nagar,560042,2025-05-22,64705
JP Nagar,560042,2025-05-23,65291
JP Nagar,560042,2025-05-24,64270
JP Nagar,560042,2025-05-25,64153
JP Nagar,560042,2025-05-26,64830
JP Nagar,560042,2025-05-27,61457
JP Nagar,560042,2025-05-28,64123
JP Nagar,560042,2025-05-29,63041
JP Nagar,560042,2025-05-30,64637
JP Nagar,560042,2025-05-31,64537
JP Nagar,560042,2025-06-01,62275
JP Nagar,560042,2025-06-02,63677
JP Nagar,560042,2025-06-03,63484
JP Nagar,560042,2025-06-04,63027
JP Nagar,560042,2025-06-05,63661
JP Nagar,560042,2025-06-06,61790
JP Nagar,560042,2025-06-07,60164
JP Nagar,560042,2025-06-08,61046
JP Nagar,560042,2025-06-09,64614
JP Nagar,560042,2025-06-10,64526
JP Nagar,560042,2025-06-11,60532
JP Nagar,560042,2025-06-12,60725
JP Nagar,560042,2025-06-13,64721
JP Nagar,560042,2025-06-14,63674
JP Nagar,560042,2025-06-15,63720
JP Nagar,560042,2025-06-16,60803
JP Nagar,560042,2025-06-17,63180
JP Nagar,560042,2025-06-18,63677
JP Nagar,560042,2025-06-19,62436
JP Nagar,560042,2025-06-20,63903
JP Nagar,560042,2025-06-21,64005
JP Nagar,560042,2025-06-22,62588
JP Nagar,560042,2025-06-23,64957
JP Nagar,560042,2025-06-24,61990
JP Nagar,560042,2025-06-25,60336
JP Nagar,560042,2025-06-26,65798
JP Nagar,560042,2025-06-27,60242
JP Nagar,560042,2025-06-28,65840
JP Nagar,560042,2025-06-29,65265
JP Nagar,560042,2025-06-30,65171
JP Nagar,560042,2025-07-01,63918
JP Nagar,560042,2025-07-02,63980
JP Nagar,560042,2025-07-03,60320
JP Nagar,560042,2025-07-04,61774
JP Nagar,560042,2025-07-05,60236
JP Nagar,560042,2025-07-06,64109
JP Nagar,560042,2025-07-07,64346
JP Nagar,560042,2025-07-08,63306
JP Nagar,560042,2025-07-09,60607
JP Nagar,560042,2025-07-10,62528
JP Nagar,560042,2025-07-11,62646
JP Nagar,560042,2025-07-12,64480
JP Nagar,560042,2025-07-13,64024
JP Nagar,560042,2025-07-14,64249
JP Nagar,560042,2025-07-15,61875
JP Nagar,560042,2025-07-16,63839
JP Nagar,560042,2025-07-17,63348
JP Nagar,560042,2025-07-18,64885
JP Nagar,560042,2025-07-19,65199
JP Nagar,560042,2025-07-20,62213
JP Nagar,560042,2025-07-21,63393
JP Nagar,560042,2025-07-22,63645
JP Nagar,560042,2025-07-23,63942
JP Nagar,560042,2025-07-24,63114
JP Nagar,560042,2025-07-25,64844
JP Nagar,560042,2025-07-26,63089
JP Nagar,560042,2025-07-27,64785
JP Nagar,560042,2025-07-28,63164
JP Nagar,560042,2025-07-29,62705
JP Nagar,560042,2025-07-30,65616
JP Nagar,560042,2025-07-31,64280
JP Nagar,560042,2025-08-01,60918
JP Nagar,560042,2025-08-02,60590
JP Nagar,560042,2025-08-03,61080
JP Nagar,560042,2025-08-04,62538
JP Nagar,560042,2025-08-05,60899
JP Nagar,560042,2025-08-06,63531
JP Nagar,560042,2025-08-07,63070
JP Nagar,560042,2025-08-08,65006
JP Nagar,560042,2025-08-09,61181
JP Nagar,560042,2025-08-10,65210
JP Nagar,560042,2025-08-11,65003
JP Nagar,560042,2025-08-12,60084
JP Nagar,560042,2025-08-13,63768
JP Nagar,560042,2025-08-14,64656
JP Nagar,560042,2025-08-15,60640
JP Nagar,560042,2025-08-16,63989
JP Nagar,560042,2025-08-17,64482
JP Nagar,560042,2025-08-18,61718
JP Nagar,560042,2025-08-19,61625
JP Nagar,560042,2025-08-20,62200
JP Nagar,560042,2025-08-21,64309
JP Nagar,560042,2025-08-22,62668
JP Nagar,560042,2025-08-23,60823
JP Nagar,560042,2025-08-24,61626
JP Nagar,560042,2025-08-25,65436
JP Nagar,560042,2025-08-26,60638
JP Nagar,560042,2025-08-27,62453
JP Nagar,560042,2025-08-28,60288
JP Nagar,560042,2025-08-29,65357
JP Nagar,560042,2025-08-30,61344
JP Nagar,560042,2025-08-31,64815
JP Nagar,560042,2025-09-01,62924
JP Nagar,560042,2025-09-02,60132
JP Nagar,560042,2025-09-03,61064
JP Nagar,560042,2025-09-04,62439
JP Nagar,560042,2025-09-05,65022
JP Nagar,560042,2025-09-06,62253
JP Nagar,560042,2025-09-07,65516
JP Nagar,560042,2025-09-08,63665
JP Nagar,560042,2025-09-09,64101
JP Nagar,560042,2025-09-10,60220
JP Nagar,560042,2025-09-11,62241
JP Nagar,560042,2025-09-12,61349
JP Nagar,560042,2025-09-13,61703
JP Nagar,560042,2025-09-14,63246
JP Nagar,560042,2025-09-15,60200
JP Nagar,560042,2025-09-16,60200
JP Nagar,560042,2025-09-17,60618
JP Nagar,560042,2025-09-18,64641
JP Nagar,560042,2025-09-19,64408
JP Nagar,560042,2025-09-20,65862
JP Nagar,560042,2025-09-21,64659
JP Nagar,560042,2025-09-22,64745
JP Nagar,560042,2025-09-23,61890
JP Nagar,560042,2025-09-24,61502
JP Nagar,560042,2025-09-25,62847
JP Nagar,560042,2025-09-26,63500
JP Nagar,560042,2025-09-27,63575
JP Nagar,560042,2025-09-28,65576
JP Nagar,560042,2025-09-29,65514
JP Nagar,560042,2025-09-30,63398
JP Nagar,560042,2025-10-01,64253
JP Nagar,560042,2025-10-02,62937
JP Nagar,560042,2025-10-03,61439
